timer,has_round_started,is_round_over,player_id_1,health_1,x_coord_1,y_coord_1,is_jumping_1,is_crouching_1,up_1,down_1,right_1,left_1,select_1,start_1,Y_1,B_1,X_1,A_1,L_1,R_1,is_player_in_move_1,move_id_1,player_id_2,health_2,x_coord_2,y_coord_2,is_jumping_2,is_crouching_2,up_2,down_2,right_2,left_2,select_2,start_2,Y_2,B_2,X_2,A_2,L_2,R_2,is_player_in_move_2,move_id_2,x_distance,is_moving_towards_opp,is_moving_away_opp
146,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,392,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0
146,1,0,0,176,297,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,119,394,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,1
146,1,0,0,176,297,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6,119,396,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1
146,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,396,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0
146,1,0,0,176,297,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,119,397,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
146,1,0,0,176,297,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,6,119,397,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0
146,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,397,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
146,1,0,0,176,297,192,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,6,119,398,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1,0
146,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,398,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0
146,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,398,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0
146,1,0,0,176,297,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6,119,399,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1,0
146,1,0,0,176,297,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,6,119,399,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1,0
146,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,399,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0
146,1,0,0,176,297,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,119,400,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0
146,1,0,0,176,297,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,6,119,400,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,1
146,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,400,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0
146,1,0,0,176,297,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,6,119,400,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,1
146,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,401,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0
145,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,401,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0
145,1,0,0,176,297,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,6,119,399,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1,0
145,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,398,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0
145,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,119,398,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0
145,1,0,0,176,297,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,119,396,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,0
145,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,395,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0
145,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,395,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0
145,1,0,0,176,297,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,131073,6,119,393,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0
145,1,0,0,176,297,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,131073,6,119,392,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0
145,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,392,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0
145,1,0,0,176,297,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,390,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0
145,1,0,0,176,297,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,131073,6,119,389,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,1
145,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,389,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0
145,1,0,0,176,297,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,131073,6,119,387,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1
145,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,387,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0
145,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0
145,1,0,0,176,307,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,131073,6,119,382,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,0
145,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,382,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0
145,1,0,0,176,297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,380,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0
145,1,0,0,176,297,192,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,131073,6,119,377,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1,0
145,1,0,0,176,297,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,377,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0
145,1,0,0,176,299,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,376,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0
145,1,0,0,176,305,170,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,131073,6,119,372,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,0
145,1,0,0,176,305,165,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,131073,6,119,372,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,0
145,1,0,0,176,309,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,369,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0
145,1,0,0,176,317,157,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,366,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0
145,1,0,0,176,321,149,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,131073,6,119,363,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33554947,42,0,1
145,1,0,0,176,322,149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,359,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33554946,37,0,0
145,1,0,0,176,318,143,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,131073,6,119,366,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33554946,48,0,1
145,1,0,0,176,322,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,366,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33554946,44,0,0
145,1,0,0,176,324,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,366,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33554946,42,0,0
145,1,0,0,176,326,133,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,131073,6,119,366,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33554946,40,0,1
144,1,0,0,176,337,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,323,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33554946,-14,0,0
144,1,0,0,176,331,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,366,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33554946,35,0,0
144,1,0,0,176,333,128,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,131073,6,119,366,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33554946,33,0,1
144,1,0,0,176,335,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,366,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33554946,31,0,0
144,1,0,0,176,337,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,366,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33554946,29,0,0
144,1,0,0,176,340,127,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,131073,6,119,366,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33554946,26,0,0
144,1,0,0,176,348,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,359,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33554946,11,0,0
144,1,0,0,176,344,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,366,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33554946,22,0,0
144,1,0,0,176,353,130,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,131073,6,119,359,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33554946,6,0,0
144,1,0,0,176,355,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,359,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33554946,4,0,0
144,1,0,0,176,357,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,359,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
144,1,0,0,176,359,134,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,131073,6,119,359,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1,0,0,176,362,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,359,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0
144,1,0,0,176,357,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,366,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
144,1,0,0,176,365,147,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,131073,6,119,359,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,0
144,1,0,0,176,360,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,366,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
144,1,0,0,176,370,154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,359,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,0
144,1,0,0,176,372,163,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,131073,6,119,359,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0,1
144,1,0,0,176,367,167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,366,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
144,1,0,0,176,382,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,119,353,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29,0,0
144,1,0,0,176,387,183,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,131073,6,119,350,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,0,0
144,1,0,0,176,389,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,109,366,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,0,0
144,1,0,0,176,381,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,109,356,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0
144,1,0,0,176,381,183,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,131073,6,109,356,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,1
144,1,0,0,176,381,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,109,356,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0
144,1,0,0,176,381,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,109,356,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0
144,1,0,0,176,381,183,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,131073,6,109,356,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0
144,1,0,0,176,381,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,109,356,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0
144,1,0,0,176,381,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,109,356,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0
144,1,0,0,176,381,183,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,131073,6,109,356,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0
144,1,0,0,176,381,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,109,356,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0
137,1,0,0,176,381,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131073,6,109,356,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0
137,1,0,0,176,383,188,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,131073,6,109,356,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,0,1
137,1,0,0,176,383,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,109,356,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,0,0
137,1,0,0,176,387,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,109,358,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29,0,0
137,1,0,0,176,387,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,109,360,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,0,1
137,1,0,0,176,388,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,109,364,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0
137,1,0,0,176,388,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,109,364,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0
137,1,0,0,176,389,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,109,367,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,0,1
137,1,0,0,176,392,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,109,368,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0
137,1,0,0,176,392,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,109,368,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0
137,1,0,0,176,392,192,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,109,369,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,0,0
137,1,0,0,176,392,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,109,368,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0
137,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,368,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0
137,1,0,0,176,392,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,109,368,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0
137,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,368,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0
137,1,0,0,176,358,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,375,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
137,1,0,0,176,392,192,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,33686532,6,109,368,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,1,0
137,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,368,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0
137,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,368,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0
137,1,0,0,176,392,192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33686532,6,109,368,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,1
137,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,368,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0
137,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,368,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0
137,1,0,0,176,392,192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33686532,6,109,368,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,1
137,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,368,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0
137,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,368,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0
137,1,0,0,176,392,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,109,368,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0
137,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,368,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0
137,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,368,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,0,0
137,1,0,0,176,392,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,109,363,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29,0,0
137,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,353,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39,0,0
137,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,349,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43,0,0
137,1,0,0,176,392,192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33686532,6,109,349,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43,0,1
136,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,338,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54,0,0
136,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,335,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57,0,0
136,1,0,0,176,392,192,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,6,109,335,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57,0,0
136,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,330,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0
136,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,328,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0
136,1,0,0,176,392,192,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,33686532,6,109,327,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,1,0
136,1,0,0,176,392,192,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,33686532,6,109,326,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,1,0
136,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,326,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0
136,1,0,0,176,392,192,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,325,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0
136,1,0,0,176,392,192,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,33686532,6,109,324,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,1
136,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,324,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0
136,1,0,0,176,392,192,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,33686532,6,109,323,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,1
136,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,323,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0
136,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,323,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0
136,1,0,0,176,392,192,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,33686532,6,109,323,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,1,0
136,1,0,0,176,392,192,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,33686532,6,109,323,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,1,0
136,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,323,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0
136,1,0,0,176,392,192,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,33686532,6,109,323,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0
136,1,0,0,176,392,192,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,109,323,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,1
136,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,109,323,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0
136,1,0,0,176,392,192,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,109,323,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,1
136,1,0,0,176,392,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,109,323,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0
136,1,0,0,176,392,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33685508,6,109,323,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0
136,1,0,0,176,392,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,33685508,6,109,323,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,1
136,1,0,0,176,392,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,33685508,6,109,323,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,1
136,1,0,0,176,374,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33685508,6,109,330,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44,0,0
136,1,0,0,176,374,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33685508,6,109,330,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44,0,0
136,1,0,0,176,374,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,33685508,6,109,330,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44,1,0
136,1,0,0,176,377,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33685508,6,109,330,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,0,0
136,1,0,0,176,377,192,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,33685508,6,109,327,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,1,0
136,1,0,0,176,373,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33685508,6,109,331,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,-42,0,0
135,1,0,0,176,385,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33685508,6,109,324,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,-61,0,0
135,1,0,0,176,370,176,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,33685508,6,109,345,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,-25,1,0
