timer,has_round_started,is_round_over,player_id_1,health_1,x_coord_1,y_coord_1,is_jumping_1,is_crouching_1,up_1,down_1,right_1,left_1,select_1,start_1,Y_1,B_1,X_1,A_1,L_1,R_1,is_player_in_move_1,move_id_1,player_id_2,health_2,x_coord_2,y_coord_2,is_jumping_2,is_crouching_2,up_2,down_2,right_2,left_2,select_2,start_2,Y_2,B_2,X_2,A_2,L_2,R_2,is_player_in_move_2,move_id_2,x_distance
153,0,0,0,176,313,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-108
153,0,0,0,176,315,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,-110
153,0,0,0,176,316,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-111
153,0,0,0,176,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-113
153,0,0,0,176,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-113
153,0,0,0,176,320,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-115
153,0,0,0,176,323,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-118
153,0,0,0,176,323,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-118
153,0,0,0,176,324,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-119
153,0,0,0,176,327,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-122
153,0,0,0,176,327,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-122
153,0,0,0,176,330,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-125
153,0,0,0,176,331,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-126
153,0,0,0,176,332,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-127
153,0,0,0,176,333,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-128
153,0,0,0,176,334,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-129
153,0,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-131
153,0,0,0,176,339,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,264,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-75
153,0,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,279,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-57
153,0,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-131
153,0,0,0,176,339,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,279,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-60
153,0,0,0,176,334,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,279,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-55
153,0,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-131
153,0,0,0,176,339,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,279,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-60
153,0,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-131
153,0,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-131
153,0,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,339,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,279,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-60
152,1,0,0,176,339,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,279,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-60
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,339,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,279,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-60
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,339,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,279,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-60
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,339,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,279,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-60
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,339,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,279,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-60
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-131
152,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-131
151,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-132
151,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132
151,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-132
151,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-132
151,1,0,0,176,336,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132
151,1,0,0,176,336,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-132
151,1,0,0,176,338,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-134
151,1,0,0,176,342,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-138
151,1,0,0,176,345,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-141
151,1,0,0,176,347,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-143
151,1,0,0,176,351,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-147
151,1,0,0,176,354,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-150
151,1,0,0,176,356,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-152
151,1,0,0,176,360,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-156
151,1,0,0,176,360,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-156
151,1,0,0,176,365,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-161
151,1,0,0,176,367,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-163
151,1,0,0,176,369,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-165
151,1,0,0,176,373,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-169
151,1,0,0,176,375,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-171
151,1,0,0,176,377,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-173
151,1,0,0,176,379,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-175
151,1,0,0,176,382,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-178
151,1,0,0,176,386,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-182
151,1,0,0,176,404,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,263,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-141
151,1,0,0,176,373,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,278,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-95
151,1,0,0,176,394,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,-190
151,1,0,0,176,399,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,278,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-121
151,1,0,0,176,400,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,278,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-122
151,1,0,0,176,402,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,-198
151,1,0,0,176,407,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,278,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-129
150,1,0,0,176,407,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,278,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-129
150,1,0,0,176,409,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-205
150,1,0,0,176,409,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-205
150,1,0,0,176,412,154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-208
150,1,0,0,176,413,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-209
150,1,0,0,176,413,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-209
150,1,0,0,176,416,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,278,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-138
150,1,0,0,176,413,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-209
150,1,0,0,176,413,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,204,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-209
150,1,0,0,176,416,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,278,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-138
150,1,0,0,176,416,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,278,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-138
150,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,204,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-209
150,1,0,0,176,416,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,278,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-138
150,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,204,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-209
150,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,204,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-209
150,1,0,0,176,416,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,278,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-138
150,1,0,0,176,411,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,278,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-133
150,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,204,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-209
150,1,0,0,176,400,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,278,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-122
150,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,204,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,-209
150,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,204,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-209
150,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,204,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-209
150,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,204,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,-209
150,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,204,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-209
150,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,204,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-209
150,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,204,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-209
150,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,204,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-209
150,1,0,0,176,207,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,340,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,133
150,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,204,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-209
150,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,204,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-209
150,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,204,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-209
150,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,204,192,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-209
149,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,204,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-209
149,1,0,0,176,207,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,317,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110
149,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,204,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-209
149,1,0,0,176,208,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,311,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,103
149,1,0,0,176,208,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,306,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
149,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,205,192,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-208
149,1,0,0,176,208,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,300,192,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,92
149,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-208
149,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,205,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-208
149,1,0,0,176,208,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,288,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80
149,1,0,0,176,208,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,282,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74
149,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,205,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-208
149,1,0,0,176,208,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,277,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,69
149,1,0,0,176,208,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,271,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63
149,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,205,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-208
149,1,0,0,176,208,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,265,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,57
149,1,0,0,176,191,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,259,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68
149,1,0,0,176,208,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,176,259,192,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,51
149,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-208
149,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-208
149,1,0,0,176,208,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,248,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,40
149,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-208
149,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-208
149,1,0,0,176,215,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,152,236,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21
149,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,152,205,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-208
149,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,152,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-208
149,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,152,205,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-208
149,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,152,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-208
149,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,152,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-208
149,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,152,205,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-208
149,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,152,205,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-208
148,1,0,0,176,413,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,7,152,205,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-208
