timer,has_round_started,is_round_over,player_id_1,health_1,x_coord_1,y_coord_1,is_jumping_1,is_crouching_1,up_1,down_1,right_1,left_1,select_1,start_1,Y_1,B_1,X_1,A_1,L_1,R_1,is_player_in_move_1,move_id_1,player_id_2,health_2,x_coord_2,y_coord_2,is_jumping_2,is_crouching_2,up_2,down_2,right_2,left_2,select_2,start_2,Y_2,B_2,X_2,A_2,L_2,R_2,is_player_in_move_2,move_id_2,x_distance,is_moving_towards_opp,is_moving_away_opp,next_up,next_down,next_right,next_left,next_Y,next_B,next_X,next_A,next_L,next_R
40,1,0,0,38,277,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,398,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,1,0,0,0,1,0,0,0,0,0,0
40,1,0,0,38,277,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7,1,396,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,1,0,1,0,1,0,0,0,0,0,0
40,1,0,0,38,295,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,7,1,393,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0
40,1,0,0,38,277,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,393,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,1,0,0,0,0,0,0,0,0
40,1,0,0,38,277,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7,1,391,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,0,0,1,1,0,0,0,0,0,0,0
40,1,0,0,38,292,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,7,1,388,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0
40,1,0,0,38,279,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,389,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,0,0,0,1,0,1,0,0,0,0,0
40,1,0,0,38,296,179,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,7,1,385,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0
40,1,0,0,38,298,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,383,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,85,0,0,0,0,0,0,0,0,0,0,0,0
40,1,0,0,38,299,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,374,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,75,1,0,1,0,1,0,0,1,0,0,0,0
40,1,0,0,38,286,170,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,100,0,0,0,0,0,0,0,0,0,0,0,0
40,1,0,0,38,302,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,374,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,72,0,0,0,0,0,0,0,0,0,0,0,0
40,1,0,0,38,287,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,99,0,1,0,0,0,1,0,0,0,0,0,0
40,1,0,0,38,287,164,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,99,0,1,0,1,0,1,0,0,0,0,0,0
40,1,0,0,38,287,163,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,99,0,0,0,0,0,0,0,0,0,0,0,0
40,1,0,0,38,302,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,374,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,72,0,0,0,1,0,0,0,0,0,0,0,0
40,1,0,0,38,287,161,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,99,1,0,0,1,1,0,0,0,0,0,0,0
40,1,0,0,38,287,160,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,99,0,0,0,0,0,0,0,0,0,0,0,0
40,1,0,0,19,287,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,99,1,0,0,0,1,0,1,0,0,0,0,0
40,1,0,0,19,287,160,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,99,0,0,0,0,0,0,0,0,0,0,0,0
40,1,0,0,19,287,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,99,0,0,0,0,0,0,0,0,0,0,0,0
39,1,0,0,19,287,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,99,1,0,0,0,1,0,0,0,0,0,0,0
39,1,0,0,19,287,160,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,99,1,0,0,1,1,0,0,0,0,0,0,0
39,1,0,0,19,287,160,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,99,0,0,0,0,0,0,0,0,0,0,0,0
39,1,0,0,19,287,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,99,0,0,0,1,0,0,0,0,0,0,0,0
39,1,0,0,19,287,160,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,99,0,1,0,1,0,1,0,0,0,0,0,0
39,1,0,0,19,287,160,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,99,0,0,0,0,0,0,0,0,0,0,0,0
39,1,0,0,19,287,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,99,0,1,0,0,0,1,1,0,0,0,0,0
39,1,0,0,19,287,160,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,99,0,0,0,0,0,0,0,0,0,0,0,0
39,1,0,0,19,287,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,99,0,0,0,0,0,0,0,0,0,0,0,0
39,1,0,0,19,286,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,100,0,1,0,0,0,1,0,0,0,0,0,0
39,1,0,0,19,285,137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,101,0,1,0,1,0,1,0,0,0,0,0,0
39,1,0,0,19,284,133,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,102,0,0,0,0,0,0,0,0,0,0,0,0
39,1,0,0,19,283,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,103,0,0,0,1,0,0,0,0,0,0,0,0
39,1,0,0,19,280,122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,106,1,0,0,1,1,0,0,0,0,0,0,0
39,1,0,0,19,279,118,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,107,0,0,0,0,0,0,0,0,0,0,0,0
39,1,0,0,19,278,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,108,1,0,0,0,1,0,1,0,0,0,0,0
39,1,0,0,19,276,110,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,110,0,0,0,0,0,0,0,0,0,0,0,0
39,1,0,0,19,274,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,112,0,0,0,0,0,0,0,0,0,0,0,0
39,1,0,0,19,273,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,113,0,1,0,0,0,1,0,0,0,0,0,0
39,1,0,0,19,271,102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,115,0,1,0,1,0,1,0,0,0,0,0,0
39,1,0,0,19,271,102,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,115,0,0,0,0,0,0,0,0,0,0,0,0
39,1,0,0,19,269,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,117,0,0,0,1,0,0,0,0,0,0,0,0
39,1,0,0,19,269,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,117,1,0,0,1,1,0,0,0,0,0,0,0
39,1,0,0,19,266,98,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,120,0,0,0,0,0,0,0,0,0,0,0,0
39,1,0,0,19,264,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,122,1,0,0,0,1,0,1,0,0,0,0,0
39,1,0,0,19,264,98,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,122,0,0,0,0,0,0,0,0,0,0,0,0
39,1,0,0,19,262,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132101,124,0,0,0,0,0,0,0,0,0,0,0,0
39,1,0,0,19,261,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,1,0,0,0,1,0,0,0,0,0,0
39,1,0,0,19,259,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,1,0,1,0,1,0,0,0,0,0,0
39,1,0,0,19,257,103,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0
39,1,0,0,19,255,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,1,0,0,0,0,0,0,0,0
38,1,0,0,19,254,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,1,0,0,1,1,0,0,0,0,0,0,0
38,1,0,0,19,252,111,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0
38,1,0,0,19,251,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,1,0,0,0,1,0,1,0,0,0,0,0
38,1,0,0,19,249,119,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0
38,1,0,0,19,248,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0
38,1,0,0,19,248,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,386,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,1,0,0,0,1,0,0,0,0,0,0
38,1,0,0,19,245,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,385,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,1,0,1,0,1,0,0,0,0,0,0
38,1,0,0,19,244,139,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,1,384,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0
38,1,0,0,19,242,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,382,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,1,0,0,0,0,0,0,0,0
38,1,0,0,19,241,148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,381,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1,0,0,1,1,0,0,0,0,0,0,0
38,1,0,0,19,240,159,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1,379,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0
38,1,0,0,19,237,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,377,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1,0,0,0,1,0,1,0,0,0,0,0
38,1,0,0,19,236,170,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,1,376,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0
38,1,0,0,19,235,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,375,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0
38,1,0,0,19,233,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,373,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,1,0,0,0,1,0,0,0,0,0,0
38,1,0,0,19,233,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,373,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,1,0,1,0,1,0,0,0,0,0,0
38,1,0,0,19,232,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,1,371,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0
38,1,0,0,19,232,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,370,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,1,0,0,0,0,0,0,0,0
38,1,0,0,19,232,192,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,368,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,1,0,0,1,1,0,0,0,0,0,0,0
38,1,0,0,19,232,192,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1,367,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0
38,1,0,0,19,232,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,366,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,1,0,0,0,1,0,1,0,0,0,0,0
38,1,0,0,19,232,192,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,7,1,363,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0
38,1,0,0,19,232,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,362,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0
38,1,0,0,19,232,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,360,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1,0,0,0,1,0,0,0,0,0,0,0
38,1,0,0,19,232,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,7,1,360,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1,0,0,1,1,0,0,0,0,0,0,0
38,1,0,0,19,232,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,7,1,357,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0
38,1,0,0,19,232,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,355,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,1,0,0,0,0,0,0,0,0
38,1,0,0,19,232,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7,1,354,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,1,0,1,0,1,0,0,0,0,0,0
38,1,0,0,19,232,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,7,1,353,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0
38,1,0,0,19,232,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,352,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,1,0,0,0,1,1,0,0,0,0,0
38,1,0,0,19,232,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,7,1,350,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0
38,1,0,0,19,268,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,347,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,0,19,281,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,347,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0,0,0,1,0,0,0,0,0,0,0
37,1,0,0,19,285,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,7,1,355,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,1,1,0,0,0,0,0,0,0
37,1,0,0,19,232,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,7,1,355,177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,0,19,232,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,356,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,1,0,0,0,0,0,0,0,0
37,1,0,0,19,292,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7,1,361,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,1,0,1,0,1,0,0,0,0,0,0
37,1,0,0,19,232,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,7,1,360,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,0,19,295,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,363,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,1,0,0,0,1,1,0,0,0,0,0
37,1,0,0,19,232,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,7,1,362,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,0,19,232,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,365,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,0,19,302,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,368,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0,1,0,1,0,0,1,0,0,0,0
37,1,0,0,19,232,192,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,7,1,367,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,0,19,232,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,370,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,0,19,309,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,371,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,0,0,1,0,0,0,0,0,0,0
37,1,0,0,19,309,192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,7,1,368,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,0,0,1,1,0,0,0,0,0,0,0
37,1,0,0,19,232,192,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,7,1,373,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,0,19,316,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,378,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,1,0,0,0,0,0,0,0,0
37,1,0,0,19,232,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,7,1,377,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,1,0,1,0,1,0,0,0,0,0,0
37,1,0,0,19,320,192,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,7,1,380,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,0,19,232,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,379,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,1,0,0,0,1,1,0,0,0,0,0
37,1,0,0,19,323,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,7,1,377,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,0,19,327,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,376,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,0,19,232,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,383,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,1,0,0,0,1,0,0,0,0,0,0
37,1,0,0,19,232,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7,1,385,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,0,19,334,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,380,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,0,19,232,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,387,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,1,0,0,0,1,0,0,0,0,0,0
37,1,0,0,19,232,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7,1,387,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,0,19,341,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,384,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,0,19,232,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,391,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,1,0,0,0,1,0,0,0,0,0,0
37,1,0,0,19,232,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7,1,392,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,0,19,344,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,389,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,0,19,347,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,391,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,0,1
36,1,0,0,19,232,192,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,33686532,7,1,395,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0
36,1,0,0,19,232,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,7,1,397,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0
36,1,0,0,19,354,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,7,1,395,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0
36,1,0,0,19,232,192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,33686532,7,1,400,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1,0,0,1,1,0,0,0,0,0,0,0
36,1,0,0,19,266,192,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,33686532,7,1,397,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0
36,1,0,0,19,361,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33686532,7,1,395,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,1,0,0,0,0,0,0,0,0
